time,gFx,gFy,gFz,TgF
15.904147,0.0165,-0.9933,0.0580,0.995
15.905023,0.0156,-0.9928,0.0599,0.995
15.907528,0.0141,-0.9933,0.0604,0.995
15.910857,0.0156,-0.9942,0.0604,0.996
15.913092,0.0165,-0.9942,0.0624,0.996
15.914675,0.0175,-0.9967,0.0610,0.999
15.918319,0.0165,-0.9957,0.0609,0.998
15.919791,0.0170,-0.9947,0.0624,0.997
15.922644,0.0161,-0.9952,0.0638,0.997
15.924401,0.0156,-0.9957,0.0629,0.998
15.927665,0.0151,-0.9933,0.0609,0.995
15.929753,0.0141,-0.9923,0.0629,0.994
15.931315,0.0131,-0.9913,0.0634,0.993
15.934998,0.0146,-0.9903,0.0634,0.992
15.935868,0.0151,-0.9923,0.0634,0.994
15.940442,0.0160,-0.9903,0.0653,0.993
15.941386,0.0179,-0.9894,0.0643,0.992
15.942941,0.0209,-0.9908,0.0619,0.993
15.952970,0.0219,-0.9913,0.0620,0.993
15.953637,0.0234,-0.9928,0.0581,0.995
15.953862,0.0254,-0.9923,0.0566,0.994
15.954253,0.0249,-0.9938,0.0571,0.996
15.955706,0.0273,-0.9933,0.0585,0.995
15.958738,0.0258,-0.9938,0.0615,0.996
15.959760,0.0253,-0.9937,0.0654,0.996
15.962627,0.0253,-0.9927,0.0673,0.995
15.965889,0.0253,-0.9956,0.0688,0.998
15.967119,0.0253,-0.9952,0.0727,0.998
15.970628,0.0223,-0.9966,0.0732,1.000
15.972054,0.0229,-0.9995,0.0722,1.002
15.975415,0.0223,-0.9985,0.0737,1.001
15.976738,0.0239,-1.0005,0.0732,1.003
15.979575,0.0238,-1.0019,0.0757,1.005
15.981433,0.0243,-1.0019,0.0781,1.005
15.984991,0.0243,-1.0049,0.0781,1.008
15.986638,0.0238,-1.0054,0.0776,1.009
15.989603,0.0243,-1.0039,0.0776,1.007
15.991007,0.0243,-1.0064,0.0776,1.010
15.994746,0.0238,-1.0074,0.0772,1.011
15.996748,0.0258,-1.0063,0.0801,1.010
15.998463,0.0243,-1.0068,0.0786,1.010
16.001524,0.0238,-1.0054,0.0801,1.009
16.002617,0.0238,-1.0049,0.0820,1.008
16.006250,0.0238,-1.0039,0.0845,1.008
16.007773,0.0228,-1.0054,0.0864,1.009
16.011100,0.0223,-1.0039,0.0864,1.008
16.013170,0.0218,-1.0029,0.0878,1.007
16.014651,0.0223,-1.0049,0.0878,1.009
16.018129,0.0228,-1.0039,0.0878,1.008
16.019366,0.0213,-1.0024,0.0869,1.006
16.023211,0.0198,-1.0049,0.0834,1.009
16.024387,0.0164,-1.0034,0.0844,1.007
16.027490,0.0145,-1.0009,0.0853,1.005
16.029480,0.0120,-0.9990,0.0839,1.003
16.031276,0.0077,-0.9961,0.0799,0.999
16.035199,0.0018,-0.9932,0.0809,0.996
16.036301,-0.0011,-0.9952,0.0765,0.998
16.039553,-0.0010,-0.9913,0.0745,0.994
16.040792,-0.0040,-0.9913,0.0720,0.994
16.044035,-0.0045,-0.9884,0.0686,0.991
16.045860,-0.0030,-0.9898,0.0696,0.992
16.049931,-0.0001,-0.9884,0.0681,0.991
16.050305,0.0034,-0.9894,0.0696,0.992
16.053985,0.0068,-0.9898,0.0692,0.992
16.055205,0.0102,-0.9898,0.0657,0.992
16.058438,0.0161,-0.9894,0.0570,0.991
16.060180,0.0210,-0.9870,0.0536,0.989
16.067547,0.0215,-0.9836,0.0516,0.985
16.068074,0.0244,-0.9845,0.0477,0.986
16.068274,0.0269,-0.9816,0.0463,0.983
16.074154,0.0278,-0.9822,0.0448,0.984
16.074431,0.0293,-0.9812,0.0429,0.983
16.074562,0.0279,-0.9807,0.0409,0.982
16.077100,0.0284,-0.9802,0.0385,0.981
16.078755,0.0294,-0.9807,0.0380,0.982
16.081926,0.0303,-0.9822,0.0356,0.983
16.084058,0.0303,-0.9831,0.0385,0.984
16.085885,0.0308,-0.9841,0.0366,0.985
16.088935,0.0303,-0.9851,0.0400,0.986
16.091008,0.0313,-0.9851,0.0385,0.986
16.094044,0.0303,-0.9841,0.0366,0.985
16.096056,0.0274,-0.9851,0.0366,0.986
16.097853,0.0245,-0.9861,0.0371,0.987
16.102141,0.0225,-0.9841,0.0389,0.985
16.102606,0.0220,-0.9856,0.0419,0.987
16.105691,0.0215,-0.9884,0.0454,0.990
16.107576,0.0206,-0.9894,0.0472,0.991
16.111008,0.0166,-0.9889,0.0487,0.990
16.113238,0.0166,-0.9899,0.0502,0.991
16.114825,0.0151,-0.9914,0.0492,0.993
16.117924,0.0142,-0.9923,0.0472,0.994
16.120515,0.0146,-0.9923,0.0468,0.994
16.121725,0.0161,-0.9938,0.0487,0.995
16.124448,0.0161,-0.9933,0.0502,0.995
