:Time=1.667935422117E9;RotationMatrix=[0.14967805, -0.5668317, -0.81012243, 0.9173291, 0.3853337, -0.100127205, 0.36892274, -0.72816217, 0.57764715]
:Time=1.667935454298E9;RotationMatrix=[0.34128022, 0.58340824, -0.7369957, -0.9395376, 0.23527405, -0.24882747, 0.028228074, 0.7773551, 0.6284284]
execStepTime;accCounter;accTime;accX;accY;accZ;gyrCounter;gyrTime;gyrX;gyrY;gyrZ;speed;cadence;assistMode;accDuX;accDuZ;pressure;smartphoneAtmPressure;hubConnection;mountingAngle;manualCrashFire;crashFire;crashClass;rollDeg;pitchDeg;tipOverFeature;groundHitFeature;collisionFeature;rideFeature;standFeature;riderlessRollOverFeature;smartphoneDropOutFeature;userCrashFeedBack;gpsLat;gpsLong;gpsAccuracy;gpsTimeStamp;inVehicle;onBicycle;onFoot;still;unknown;tilting;walking;running
1.667935427426E9;16269;667940.828536991;-953;-123;678;16272;667940.8260369911;8391;-10114;4558;39.654915;0;0;0;0;98216;98216;0;0;0;0;0;-3.5958965;-2.8845344;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427434E9;16270;667940.838066782;-871;-125;569;16273;667940.835566782;-2581;-13632;419;39.654915;0;0;0;0;98216;98216;0;0;0;0;0;-3.7276368;-2.9191332;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427446E9;16271;667940.847583293;-743;-152;513;16274;667940.845083293;-8758;-11917;-1881;39.654915;0;0;0;0;98212;98212;0;0;0;0;0;-3.8627086;-2.8931804;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427453E9;16272;667940.8571263141;-606;-154;469;16275;667940.854626314;-8006;-7804;-218;39.654915;0;0;0;0;98212;98212;0;0;0;0;0;-3.9525588;-2.8676515;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.6679354274650002E9;16273;667940.866656105;-480;-120;479;16276;667940.8641561051;-3981;-5223;2327;39.654915;0;0;0;0;98212;98212;0;0;0;0;0;-4.00225;-2.8747203;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427471E9;16274;667940.876172616;-458;-84;548;16277;667940.8736726161;1539;-2344;533;39.654915;0;0;0;0;98212;98212;0;0;0;0;0;-4.0209413;-2.8928664;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427484E9;16275;667940.8857156361;-619;-76;601;16278;667940.883215636;6124;1986;-2677;39.654915;0;0;0;0;98220;98220;0;0;0;0;0;-4.001813;-2.9011664;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427491E9;16276;667940.8952454281;-718;-98;619;16279;667940.892745428;8032;3937;-2957;39.654915;0;0;0;0;98220;98220;0;0;0;0;0;-3.9619954;-2.9120078;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427503E9;16277;667940.904775168;-776;-91;595;16280;667940.902275168;7052;2196;-2117;39.654915;0;0;0;0;98220;98220;0;0;0;0;0;-3.9371996;-2.9290097;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.66793542751E9;16278;667940.914304959;-782;-126;621;16281;667940.9118049591;4427;1216;183;39.654915;0;0;0;0;98220;98220;0;0;0;0;0;-3.9185843;-2.9491463;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.66793542752E9;16279;667940.923834751;-755;-159;688;16282;667940.9213347511;3211;2458;2546;39.654915;0;0;0;0;98224;98224;0;0;0;0;0;-3.882824;-2.9732199;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.6679354275310001E9;16280;667940.9333644911;-741;-155;675;16283;667940.930864491;2152;2178;2467;39.654915;0;0;0;0;98224;98224;0;0;0;0;0;-3.8518765;-2.9911997;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.6679354275410001E9;16281;667940.942894282;-763;-80;639;16284;667940.940394282;-1872;-831;419;39.654915;0;0;0;0;98224;98224;0;0;0;0;0;-3.8631034;-2.9815323;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427548E9;16282;667940.952424074;-845;-82;695;16285;667940.949924074;-5267;-2581;-1767;39.654915;0;0;0;0;98224;98224;0;0;0;0;0;-3.9041276;-2.9424205;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427556E9;16283;667940.9619405321;-900;-122;795;16286;667940.959440532;-1732;-761;-1539;39.654915;0;0;0;0;98219;98219;0;0;0;0;0;-3.9208088;-2.9199278;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427568E9;16284;667940.9714836051;-902;-167;777;16287;667940.968983605;7271;-306;-341;39.654915;0;0;0;0;98219;98219;0;0;0;0;0;-3.9122286;-2.9597692;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427578E9;16285;667940.981013397;-833;-165;600;16288;667940.978513397;11497;-6483;-341;39.654915;0;0;0;0;98219;98219;0;0;0;0;0;-3.9524665;-3.0490124;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427586E9;16286;667940.990529855;-737;-104;456;16289;667940.9880298551;6089;-16309;17;39.654915;0;0;0;0;98219;98219;0;0;0;0;0;-4.0920925;-3.1441185;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427594E9;16287;667941.000072928;-616;-60;483;16290;667940.9975729281;-2099;-22600;2441;39.654915;0;0;0;0;98218;98218;0;0;0;0;0;-4.296971;-3.2284603;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427605E9;16288;667941.00960272;-547;-87;670;16291;667941.0071027201;-3254;-19616;4374;39.654915;0;0;0;0;98218;98218;0;0;0;0;0;-4.469868;-3.3071833;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427617E9;16289;667941.0191191781;-657;-172;794;16292;667941.016619178;3928;-11383;3403;39.654915;0;0;0;0;98218;98218;0;0;0;0;0;-4.5560045;-3.3930469;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427624E9;16290;667941.0286622511;-694;-170;679;16293;667941.026162251;9493;-4471;542;39.654915;0;0;0;0;98218;98218;0;0;0;0;0;-4.5768785;-3.468347;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.6679354276330001E9;16291;667941.038191991;-726;-93;492;16294;667941.0356919911;4786;1636;-4584;39.654915;0;0;0;0;98218;98218;0;0;0;0;0;-4.5673647;-3.4562235;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.6679354276430001E9;16292;667941.047721782;-750;-74;517;16295;667941.045221782;-4759;8548;-6177;39.654915;0;0;0;0;98219;98219;0;0;0;0;0;-4.517952;-3.347303;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427708E9;16293;667941.057251574;-784;-135;728;16296;667941.0547515741;-5783;14323;-3482;39.654915;0;0;0;0;98219;98219;0;0;0;0;0;-4.408412;-3.2286932;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427708E9;16294;667941.0667813141;-827;-169;808;16297;667941.064281314;2589;12407;-244;39.654915;0;0;0;0;98219;98219;0;0;0;0;0;-4.2897906;-3.191939;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427708E9;16295;667941.076311105;-769;-128;673;16298;667941.073811105;5984;1006;2091;39.654915;0;0;0;0;98219;98219;0;0;0;0;0;-4.262133;-3.2351558;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427708E9;16296;667941.085840897;-747;-94;568;16299;667941.083340897;-1329;-8828;612;39.654915;0;0;0;0;98223;98223;0;0;0;0;0;-4.344073;-3.2595215;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427708E9;16297;667941.0953706361;-798;-110;674;16300;667941.092870636;-7656;-6833;-1128;39.654915;0;0;0;0;98223;98223;0;0;0;0;0;-4.4254436;-3.2248542;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427708E9;16298;667941.1048871471;-870;-165;827;16301;667941.102387147;-3517;1601;-1076;39.654915;0;0;0;0;98223;98223;0;0;0;0;0;-4.4207587;-3.184732;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;10.566;1.667935428E9;78;0;2;0;0;0;2;0
1.667935427708E9;16299;667941.1144302201;-935;-188;819;16302;667941.11193022;4199;4619;-892;38.553417;0;0;0;0;98223;98223;0;0;0;0;0;-4.372827;-3.1832275;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427718E9;16300;667941.123959959;-895;-154;689;16303;667941.1214599591;6063;104;-428;38.553417;0;0;0;0;98220;98220;0;0;0;0;0;-4.3614364;-3.2134829;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.66793542773E9;16301;667941.133489751;-772;-129;555;16304;667941.1309897511;857;-6378;-1417;38.553417;0;0;0;0;98220;98220;0;0;0;0;0;-4.4230413;-3.2287407;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427739E9;16302;667941.143019543;-685;-115;548;16305;667941.1405195431;-4514;-9047;-1793;38.553417;0;0;0;0;98220;98220;0;0;0;0;0;-4.5206995;-3.217802;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427747E9;16303;667941.1525492821;-651;-105;629;16306;667941.150049282;-3106;-7577;-883;38.553417;0;0;0;0;98220;98220;0;0;0;0;0;-4.5988994;-3.2163143;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427756E9;16304;667941.1620790741;-669;-109;696;16307;667941.159579074;3044;-4707;209;38.553417;0;0;0;0;98217;98217;0;0;0;0;0;-4.6350727;-3.2500992;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.6679354277680001E9;16305;667941.1716088661;-726;-118;738;16308;667941.169108866;6571;-2047;1478;38.553417;0;0;0;0;98217;98217;0;0;0;0;0;-4.63564;-3.3046608;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427777E9;16306;667941.181138605;-774;-130;766;16309;667941.178638605;5433;-664;1461;38.553417;0;0;0;0;98217;98217;0;0;0;0;0;-4.6256742;-3.3466742;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427787E9;16307;667941.190668397;-860;-133;779;16310;667941.188168397;1592;647;96;38.553417;0;0;0;0;98217;98217;0;0;0;0;0;-4.615562;-3.3502629;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.6679354277940001E9;16308;667941.200198136;-872;-139;745;16311;667941.1976981361;-2738;1251;-17;38.553417;0;0;0;0;98217;98217;0;0;0;0;0;-4.608657;-3.3235834;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427806E9;16309;667941.209727928;-783;-122;646;16312;667941.2072279281;-6343;402;-1303;38.553417;0;0;0;0;98217;98217;0;0;0;0;0;-4.6208;-3.2687337;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427816E9;16310;667941.219244439;-703;-109;547;16313;667941.2167444391;-8478;953;-3709;38.553417;0;0;0;0;98217;98217;0;0;0;0;0;-4.639903;-3.1821475;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427825E9;16311;667941.2287874591;-639;-114;525;16314;667941.226287459;-8277;3736;-4628;38.553417;0;0;0;0;98217;98217;0;0;0;0;0;-4.6359463;-3.0802698;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427834E9;16312;667941.2383172511;-631;-114;614;16315;667941.235817251;-4812;6046;-3989;38.553417;0;0;0;0;98226;98226;0;0;0;0;0;-4.6019316;-2.9960353;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427846E9;16313;667941.2478470431;-695;-134;740;16316;667941.245347043;1776;6282;-1688;38.553417;0;0;0;0;98226;98226;0;0;0;0;0;-4.545647;-2.9680934;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427856E9;16314;667941.257376782;-732;-137;788;16317;667941.2548767821;7603;3307;1251;38.553417;0;0;0;0;98226;98226;0;0;0;0;0;-4.4960446;-3.0079076;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427865E9;16315;667941.266906574;-761;-132;727;16318;667941.2644065741;7708;-2187;1986;38.553417;0;0;0;0;98226;98226;0;0;0;0;0;-4.494462;-3.0739112;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427872E9;16316;667941.276436366;-815;-88;676;16319;667941.2739363661;1986;-5617;691;38.553417;0;0;0;0;98226;98226;0;0;0;0;0;-4.539674;-3.108004;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427882E9;16317;667941.2859661051;-837;-127;682;16320;667941.283466105;-3849;-2502;-349;38.553417;0;0;0;0;98221;98221;0;0;0;0;0;-4.5707216;-3.0866518;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427894E9;16318;667941.2954958971;-794;-179;713;16321;667941.292995897;-6089;4094;78;38.553417;0;0;0;0;98221;98221;0;0;0;0;0;-4.5437946;-3.029371;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427902E9;16319;667941.3050256891;-773;-157;755;16322;667941.302525689;-4322;6606;-411;38.553417;0;0;0;0;98221;98221;0;0;0;0;0;-4.4920335;-2.97056;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.66793542791E9;16320;667941.314555428;-833;-131;775;16323;667941.312055428;-1058;5433;-1636;38.553417;0;0;0;0;98221;98221;0;0;0;0;0;-4.4491267;-2.9284346;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.66793542792E9;16321;667941.32408522;-878;-119;778;16324;667941.32158522;17;3981;-1548;38.553417;0;0;0;0;98226;98226;0;0;0;0;0;-4.4173865;-2.8991768;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427933E9;16322;667941.3336150111;-769;-172;695;16325;667941.331115011;-1084;-1172;-1041;38.553417;0;0;0;0;98226;98226;0;0;0;0;0;-4.4335747;-2.8858938;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.6679354279390001E9;16323;667941.343144751;-657;-160;551;16326;667941.3406447511;-2738;-9738;-2406;38.553417;0;0;0;0;98226;98226;0;0;0;0;0;-4.536382;-2.8851712;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427951E9;16324;667941.352674543;-590;-129;420;16327;667941.3501745431;-4191;-15303;-3788;38.553417;0;0;0;0;98226;98226;0;0;0;0;0;-4.6977005;-2.8868093;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427956E9;16325;667941.362191053;-510;-93;401;16328;667941.359691053;-5346;-12039;-3814;38.553417;0;0;0;0;98218;98218;0;0;0;0;0;-4.830979;-2.8686798;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427971E9;16326;667941.3717340741;-467;-66;516;16329;667941.369234074;-3832;-4383;-3569;38.553417;0;0;0;0;98218;98218;0;0;0;0;0;-4.889878;-2.8330336;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427978E9;16327;667941.3812638661;-551;-88;671;16330;667941.378763866;2231;1828;-2152;38.553417;0;0;0;0;98218;98218;0;0;0;0;0;-4.8754272;-2.82209;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935427987E9;16328;667941.390780376;-642;-133;762;16331;667941.3882803761;10709;6457;-8;38.553417;0;0;0;0;98218;98218;0;0;0;0;0;-4.7953715;-2.8619142;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.6679354279950001E9;16329;667941.400323397;-750;-112;729;16332;667941.3978233971;14314;8828;-551;38.553417;0;0;0;0;98230;98230;0;0;0;0;0;-4.688679;-2.9117591;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428009E9;16330;667941.409853189;-827;-70;629;16333;667941.4073531891;8014;6579;-1854;38.553417;0;0;0;0;98230;98230;0;0;0;0;0;-4.6190424;-2.9212227;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428017E9;16331;667941.419369647;-835;-75;546;16334;667941.416869647;-4086;3062;-3473;38.553417;0;0;0;0;98230;98230;0;0;0;0;0;-4.6101375;-2.8566904;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428026E9;16332;667941.4289127201;-777;-138;553;16335;667941.42641272;-13597;3018;-3342;38.553417;0;0;0;0;98230;98230;0;0;0;0;0;-4.6190467;-2.7334995;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428037E9;16333;667941.438442511;-717;-100;682;16336;667941.4359425111;-13465;4829;-1111;38.553417;0;0;0;0;98238;98238;0;0;0;0;0;-4.6033673;-2.6196685;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428045E9;16334;667941.4479589701;-746;-100;811;16337;667941.44545897;-4532;5556;1277;38.553417;0;0;0;0;98238;98238;0;0;0;0;0;-4.556349;-2.5757284;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428055E9;16335;667941.457502043;-809;-140;833;16338;667941.455002043;4409;3788;2134;38.553417;0;0;0;0;98238;98238;0;0;0;0;0;-4.50639;-2.6005316;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.6679354280670002E9;16336;667941.4670318341;-829;-167;739;16339;667941.464531834;5171;-4698;2257;38.553417;0;0;0;0;98238;98238;0;0;0;0;0;-4.532865;-2.6627822;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428072E9;16337;667941.476561574;-736;-185;620;16340;667941.4740615741;-2064;-16344;2266;38.553417;0;0;0;0;98238;98238;0;0;0;0;0;-4.679903;-2.7233183;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428084E9;16338;667941.486091366;-675;-158;645;16341;667941.4835913661;-6798;-20185;1268;38.553417;0;0;0;0;98227;98227;0;0;0;0;0;-4.8743334;-2.761463;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428092E9;16339;667941.495621157;-668;-139;707;16342;667941.493121157;-2152;-13833;218;38.553417;0;0;0;0;98227;98227;0;0;0;0;0;-5.004955;-2.7977576;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428101E9;16340;667941.5051508971;-669;-122;638;16343;667941.502650897;5039;-6159;-1172;38.553417;0;0;0;0;98227;98227;0;0;0;0;0;-5.0560355;-2.8414242;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.6679354281100001E9;16341;667941.5146806891;-667;-137;510;16344;667941.512180689;5022;-2887;-3359;38.553417;0;0;0;0;98227;98227;0;0;0;0;0;-5.084308;-2.8579757;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428119E9;16342;667941.52421048;-690;-123;517;16345;667941.5217104801;621;-2484;-5083;38.553417;0;0;0;0;98226;98226;0;0;0;0;0;-5.1228824;-2.8334644;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.6679354281330001E9;16343;667941.53374022;-738;-105;611;16346;667941.5312402201;1049;-1924;-5573;38.553417;0;0;0;0;98226;98226;0;0;0;0;0;-5.157152;-2.8063505;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428139E9;16344;667941.5432700111;-736;-105;628;16347;667941.540770011;5643;384;-3937;38.553417;0;0;0;0;98226;98226;0;0;0;0;0;-5.1561174;-2.8108914;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.66793542821E9;16345;667941.5527998031;-736;-89;579;16348;667941.550299803;7192;2056;-2738;38.553417;0;0;0;0;98226;98226;0;0;0;0;0;-5.132816;-2.8270857;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428211E9;16346;667941.562329543;-728;-95;530;16349;667941.559829543;3228;927;-3114;38.553417;0;0;0;0;98241;98241;0;0;0;0;0;-5.128637;-2.8197284;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428211E9;16347;667941.571859334;-717;-73;543;16350;667941.5693593341;-2301;139;-3158;38.553417;0;0;0;0;98241;98241;0;0;0;0;0;-5.1422024;-2.7798724;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428211E9;16348;667941.5813890741;-686;-81;588;16351;667941.578889074;-5363;1732;-2213;38.553417;0;0;0;0;98241;98241;0;0;0;0;0;-5.1436167;-2.7210085;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428211E9;16349;667941.590918866;-661;-97;667;16352;667941.588418866;-4961;5766;-901;38.553417;0;0;0;0;98241;98241;0;0;0;0;0;-5.1027117;-2.6585367;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428211E9;16350;667941.6004486571;-704;-101;762;16353;667941.597948657;-1434;8767;577;38.553417;0;0;0;0;98231;98231;0;0;0;0;0;-5.0227494;-2.6173258;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428211E9;16351;667941.609978397;-682;-101;784;16354;667941.6074783971;2126;6693;2371;38.553417;0;0;0;0;98231;98231;0;0;0;0;0;-4.949447;-2.6186275;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.6679354282150002E9;16352;667941.619508189;-698;-77;723;16355;667941.6170081891;2371;507;1224;38.553417;0;0;0;0;98231;98231;0;0;0;0;0;-4.9367204;-2.636921;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.6679354282250001E9;16353;667941.62903798;-694;-75;619;16356;667941.62653798;-1697;-5766;-804;38.553417;0;0;0;0;98231;98231;0;0;0;0;0;-4.9961724;-2.639267;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428234E9;16354;667941.6385677201;-651;-67;570;16357;667941.63606772;-6361;-8705;-621;38.553417;0;0;0;0;98233;98233;0;0;0;0;0;-5.09061;-2.6242957;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428244E9;16355;667941.648097511;-641;-110;606;16358;667941.6455975111;-7358;-7874;-769;38.553417;0;0;0;0;98233;98233;0;0;0;0;0;-5.1796055;-2.5988507;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428254E9;16356;667941.657627303;-690;-140;717;16359;667941.6551273031;-3053;-5074;507;38.553417;0;0;0;0;98233;98233;0;0;0;0;0;-5.2304606;-2.5988748;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.667935428263E9;16357;667941.667157043;-757;-139;807;16360;667941.6646570431;3534;-3937;2309;38.553417;0;0;0;0;98233;98233;0;0;0;0;0;-5.2526245;-2.6487193;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.6679354282710001E9;16358;667941.6766735531;-791;-144;825;16361;667941.674173553;6229;-4969;3596;38.553417;0;0;0;0;98233;98233;0;0;0;0;0;-5.275006;-2.7281814;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
1.6679354282810001E9;16359;667941.6862166261;-846;-149;824;16362;667941.683716626;3403;-6028;2598;38.553417;0;0;0;0;98238;98238;0;0;0;0;0;-5.315742;-2.7867882;0.0;0;0;2;0;0;0.0;-1;0.0;0.0;9.968;1.667935429E9;78;0;2;0;0;0;2;0
